y,trt,limit_bal,sex,education,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,age_cycle,risk,young
-9.884628680067019,1,50000,0,2,48,0,0,0,0,0,-1,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0,-0.05184735731594349,-9.721165995742174,0.8956000000000001
-1.581031810599108,1,50000,1,3,57,2,0,0,0,0,0,18275,18494,16978,16282,17363,8833,1509,2003,1200,1281,1512,2308,0.45880389090068435,-9.433483923290392,0.9818666666666667
-11.540897403687472,0,130000,1,3,39,0,-1,-1,-1,-1,-1,51790,390,390,390,390,390,390,390,390,390,390,390,-0.36432449840207637,-10.388995368317829,0.6952
-9.837962168386547,1,50000,1,2,39,0,0,0,0,0,2,47990,43288,44569,47291,50398,23675,1997,2278,4000,4000,0,0,-0.36432449840207637,-9.721165995742174,0.6952
0.9688775330135557,0,180000,0,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-0.36432449840207637,-11.002099841204238,0.6952
0.03664457600526119,0,20000,0,1,25,-1,0,0,2,0,0,1828,2835,5270,5040,5304,5777,1200,2500,0,500,558,0,0.8727082397389971,-9.210340371976182,0.12903333333333333
-52.19306218407495,1,220000,0,3,39,0,0,0,0,0,0,209596,160515,141917,144811,147685,150780,6888,5155,5258,5284,5473,5505,-0.36432449840207637,-10.915088464214607,0.6952
-4.793240657637086,1,30000,0,2,23,0,0,0,0,0,0,27141,25125,27835,24743,28020,25607,3000,5000,1000,20000,3000,8000,0.08078249345185172,-9.210340371976182,0.05193333333333334
1.5088180852216169,0,330000,1,3,56,-1,-1,2,-1,-1,0,360,1499,360,360,7143,5725,1499,0,360,7143,3000,2383,0.9955713730833177,-11.320553572322773,0.9778
-19.585535468474347,1,110000,1,2,29,1,2,2,2,0,0,83687,85360,86274,84001,85897,88759,3900,3200,0,3400,4500,2600,-0.20093734962526053,-10.509623356106443,0.3206
-20.215098140174618,0,140000,1,3,30,1,3,2,2,2,0,84014,85107,82532,81236,78306,72173,3300,0,6500,0,3000,3000,0.7157415085961183,-10.46310334047155,0.36710000000000004
-0.07274822042023074,0,310000,0,1,33,-2,-2,-2,-2,-2,-2,2729,0,0,0,0,343,0,0,0,0,343,410,-0.6100254061874114,-11.951180395901384,0.4844666666666667
2.690323838107503,1,170000,1,1,33,-1,-1,-1,-1,-1,-1,764,1100,500,2499,1500,600,1105,500,2499,1500,600,2100,-0.6100254061874114,-11.350406535472453,0.4844666666666667
2.285861946018332,1,170000,1,2,48,-1,-1,-1,0,0,-2,390,390,780,780,0,0,390,780,0,0,0,0,-0.05184735731594349,-10.94494142736429,0.8956000000000001
-15.80464186539699,0,70000,0,2,31,0,0,0,0,0,0,64888,64454,103298,50978,51374,52453,2127,2151,2500,1836,1904,1915,0.9743709246253078,-10.057638232363386,0.4076666666666667
-20.360867213278127,0,470000,1,1,57,0,0,0,0,0,0,83852,85008,83882,66207,65549,60805,3477,4100,2022,2100,2156,1740,0.45880389090068435,-12.367340793126296,0.9818666666666667
-44.57729459213401,0,370000,0,2,39,0,0,0,0,0,0,181221,180616,114073,57660,23093,18436,10073,6367,5100,2000,3000,3000,-0.36432449840207637,-11.722645995952298,0.6952
-34.282731788664016,0,210000,1,1,29,0,0,0,0,2,0,140619,144410,148555,156733,153230,155159,7000,9000,11550,0,5389,5338,-0.20093734962526053,-11.56171562913966,0.3206
1.3692882524252854,1,160000,0,2,47,-1,3,2,-1,-1,-1,1857,1672,836,836,836,836,0,0,836,836,836,836,-0.8683524709556913,-10.884316805547854,0.8800666666666667
-1.1547623003088638,0,10000,1,2,29,0,0,0,0,0,0,9406,9968,9385,5163,780,0,3009,2000,2009,0,0,0,-0.20093734962526053,-8.111728083308073,0.3206
-21.459825246930368,1,100000,0,1,25,0,0,0,0,0,0,90976,93443,94192,95535,97945,93412,4000,3503,4000,4003,3500,3400,0.8727082397389971,-10.819778284410283,0.12903333333333333
-3.6358116260335542,0,20000,1,2,53,0,0,2,2,-2,-1,19646,20077,19462,0,0,150,3000,30,0,0,150,850,-0.9723416766119256,-8.804875263868018,0.9566666666666667
-78.53786803070737,0,390000,0,1,27,0,0,0,0,0,0,304867,299998,300426,292869,292885,281826,13007,10612,10041,11000,10512,7000,-0.8071320398438693,-12.180754837545884,0.22013333333333335
-14.839269931414586,1,230000,1,1,28,0,0,2,0,0,0,70966,70366,66633,56055,22935,17354,5606,1050,1634,3000,3203,1000,-0.93287533527124,-11.652687407345388,0.2671
-11.631998309757456,0,50000,1,3,25,0,0,0,0,0,0,50184,50664,50633,48724,19208,19917,2000,1925,5006,2000,1016,725,0.8727082397389971,-9.433483923290392,0.12903333333333333
1.9415221723290934,1,500000,0,3,45,-2,-2,-2,-2,-2,-2,338,338,98,522,285,950,338,98,522,285,950,285,-0.0896017099415335,-11.736069016284437,0.8443666666666667
-19.020882072691908,0,90000,1,3,50,0,0,0,0,0,0,80926,76495,71616,60177,54440,45788,3451,3243,2390,1840,1690,1954,0.9296505548720887,-10.021270588192511,0.9243666666666667
-20.643341999142475,0,80000,0,2,34,1,3,2,0,0,-2,84054,82194,78715,26681,0,0,3,5,1075,0,0,0,-0.996364473298146,-10.191169624987909,0.5232
1.3205527600763736,0,90000,1,2,30,-1,-1,-1,-1,-1,-1,2629,1076,1613,993,7881,1516,1079,1617,996,7904,1521,413,0.7157415085961183,-10.308952660644293,0.36710000000000004
1.7270240493008124,1,210000,0,1,30,1,-2,-2,-2,-1,-1,0,0,0,0,49525,0,0,0,0,49525,0,0,0.7157415085961183,-11.56171562913966,0.36710000000000004
-54.87887208321129,0,280000,0,1,32,-1,0,0,0,0,0,215052,191094,195204,199091,201581,206054,7000,7200,8800,7300,7700,16000,0.3371682060957321,-11.84939770159144,0.4462666666666667
-0.7453284126156734,0,230000,0,2,36,-1,-1,-1,-1,-1,-1,4390,1402,3665,929,4167,115126,1402,3665,929,4167,115126,5000,0.4920996411262343,-11.247222299237222,0.5972333333333334
2.1585476839552635,1,290000,0,1,31,-1,-1,-1,-1,-1,0,632,0,480,-150,66675,68071,0,480,4,69001,2500,3000,0.9743709246253078,-11.884489021402711,0.4076666666666667
-21.533337101442203,0,150000,1,3,52,0,0,0,0,0,0,88812,90649,92499,94364,97589,99921,2564,2616,2647,4000,3158,2215,-0.7218949176926871,-10.532096211958502,0.9458333333333334
1.4180383865409203,1,230000,0,2,32,-1,-1,0,0,0,0,399,1560,1766,2720,3720,0,1560,1046,1000,1000,0,0,0.3371682060957321,-11.247222299237222,0.4462666666666667
0.6618681427951324,1,460000,0,3,57,-2,-2,-2,-2,-2,-2,7516,23485,7398,6143,9634,9581,23524,7409,12286,9634,9581,38354,0.45880389090068435,-11.652687407345388,0.9818666666666667
0.928581568896446,1,230000,0,1,26,-1,-1,-2,-2,-2,-2,3741,0,0,0,0,0,0,0,0,0,0,1010,0.06068473073584442,-11.652687407345388,0.1709
-22.98391766585762,0,190000,0,3,38,0,0,0,0,0,0,89619,103095,110000,115674,121313,15538,15000,10000,5674,11313,5538,18272,0.5867930554568132,-10.768484990022733,0.6634
0.9283451679487447,1,120000,0,1,28,-1,-1,-1,-1,-1,0,3564,2063,768,3096,2677,2592,2063,768,3146,2677,0,0,-0.93287533527124,-11.002099841204238,0.2671
3.055201188348272,1,210000,1,1,48,-2,-2,-2,-2,-2,-2,0,570,0,0,0,0,570,0,0,0,0,0,-0.05184735731594349,-11.56171562913966,0.8956000000000001
-2.5389975896488757,1,80000,0,2,35,0,0,0,0,0,0,14376,15689,16393,16724,17086,17431,1435,1139,470,500,490,544,-0.46665063862875417,-10.191169624987909,0.5603
-1.3230037168821778,1,10000,1,5,43,-1,0,0,0,-2,-2,17560,9829,3604,0,0,0,2537,1000,0,0,0,0,0.9429274072384589,-7.418580902748128,0.8004666666666667
-10.845121923863463,0,100000,1,1,33,0,0,0,0,0,0,49415,50851,49528,50604,40966,40308,2284,1961,2037,1434,1469,1483,-0.6100254061874114,-10.819778284410283,0.4844666666666667
0.6777066822080328,0,100000,1,1,38,0,-1,-1,0,0,0,3042,1427,102996,70626,69473,55004,2000,111784,4000,3000,2000,2000,0.5867930554568132,-10.819778284410283,0.6634
-38.26761966263249,0,150000,0,2,38,0,0,0,0,0,0,149957,152224,152208,116763,72325,73273,6000,5440,4000,3000,3000,3000,0.5867930554568132,-10.819778284410283,0.6634
-11.061808264731825,1,50000,0,3,23,1,2,0,0,0,0,50614,29173,28116,28771,29531,30211,0,1500,1100,1200,1300,1100,0.08078249345185172,-9.433483923290392,0.05193333333333334
0.4145023307961694,0,280000,0,1,25,-2,-2,-2,-2,-2,-2,985,500,500,0,500,4778,505,500,0,500,4778,4898,0.8727082397389971,-11.84939770159144,0.12903333333333333
-13.096196288356325,0,190000,0,2,26,1,4,3,2,2,2,51799,50667,52175,51159,54225,54826,0,2500,0,4308,1500,2000,0.06068473073584442,-11.056167062474513,0.1709
-17.289838574691913,0,110000,1,2,51,0,0,0,0,0,0,69564,51264,51584,49601,50485,50565,2500,1800,1800,2000,2000,2000,0.19225869936422602,-10.509623356106443,0.9357000000000001
-7.6105531515287375,0,50000,1,3,58,0,0,0,0,0,0,31236,30141,18683,19055,19462,19343,3088,1500,651,682,680,595,-0.49978577269348934,-9.433483923290392,0.9859333333333333
-1.9973715401838648,1,340000,1,2,30,0,0,-1,-1,0,0,20865,2611,3255,57920,23207,22659,2000,3255,57920,22659,2000,1000,0.7157415085961183,-11.638088607924235,0.36710000000000004
-1.942961736211361,0,10000,0,2,22,5,4,3,2,2,2,8541,8270,7995,7720,8224,7944,0,0,0,778,0,158,-0.7950738828547397,-8.111728083308073,0.020900000000000002
-16.0687126307567,1,90000,0,2,26,0,0,0,0,2,2,70206,71353,72707,74101,72818,73940,3300,3168,3143,2700,3600,1700,0.06068473073584442,-10.308952660644293,0.1709
1.8125318760888036,1,70000,0,1,23,-1,-1,-1,-1,-1,-1,853,3128,4719,100,1610,690,3128,4722,0,1610,0,10909,0.08078249345185172,-10.46310334047155,0.05193333333333334
-2.954202103647711,0,100000,1,3,67,2,2,2,2,2,2,16918,20511,19944,22915,23472,23016,4145,0,3260,1000,0,2286,0.0984139063871651,-10.126631103850338,0.9985
-40.42814567056658,0,220000,1,3,30,0,0,0,0,2,0,162105,170592,173969,183030,181385,174107,10000,5013,10626,52,5255,4222,0.7157415085961183,-10.915088464214607,0.36710000000000004
-23.137967264275474,0,190000,1,3,38,0,0,0,0,0,0,94921,97397,99789,102131,104491,106755,4000,4000,4000,4000,4000,4000,0.5867930554568132,-10.768484990022733,0.6634
-19.538060903675824,0,80000,0,2,31,0,0,2,2,0,0,75953,81055,81587,78103,78335,78678,7000,3000,0,3000,3100,5900,0.9743709246253078,-10.191169624987909,0.4076666666666667
-1.0793798861813613,0,240000,0,1,27,1,2,0,0,0,-1,7029,3932,2105,2487,777,5300,0,1057,1000,0,5300,1800,-0.8071320398438693,-11.695247021764184,0.22013333333333335
0.3182292237452661,1,150000,0,3,40,-1,-1,-1,-1,-1,-1,5916,5876,5956,5876,5496,5116,5876,5956,5876,5496,5116,5496,-0.9804837885986036,-10.532096211958502,0.7242000000000001
1.6914685504425684,1,130000,1,2,29,-1,-1,-1,-1,-1,-1,3920,3848,942,942,768,-174,4000,942,942,768,0,0,-0.20093734962526053,-10.676677440769609,0.3206
-12.301804420069166,1,50000,0,2,34,-2,-1,0,0,0,0,50680,50655,50710,50503,40140,-21364,50702,2033,1776,2000,29000,59901,-0.996364473298146,-9.721165995742174,0.5232
2.3648277608071155,1,150000,0,1,42,1,-2,-2,-2,-2,-1,-874,-874,-874,-874,-874,4126,0,0,0,0,5000,0,0.2292573983653189,-11.225243392518447,0.7781333333333333
2.2270194140911594,0,300000,1,2,27,-2,-2,-2,-2,-1,-1,-158,-158,-158,-158,142,92,0,0,0,300,100,100,-0.8071320398438693,-11.512925464970229,0.22013333333333335
0.5239243614903066,1,60000,0,5,30,-2,-2,-2,-2,-2,-2,3591,-5,-5,0,1360,1180,0,0,5,1360,1180,3302,0.7157415085961183,-9.210340371976182,0.36710000000000004
0.20323169343846814,0,20000,1,2,34,-1,-1,-1,2,2,-2,390,390,780,780,0,0,390,780,0,0,0,0,-0.996364473298146,-8.804875263868018,0.5232
-41.98739332544677,0,160000,0,1,36,1,2,0,0,0,0,163897,116343,118552,119376,122039,121841,0,5677,4197,4509,4412,4228,0.4920996411262343,-11.289781913656018,0.5972333333333334
-0.5328662098790264,0,360000,0,2,26,-1,-1,-1,-1,0,-1,4183,6469,465,4251,1668,2284,6501,467,5452,41,2286,3656,0.06068473073584442,-11.695247021764184,0.1709
1.5604485571050417,1,50000,0,1,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.08078249345185172,-10.126631103850338,0.05193333333333334
2.522323408568938,0,360000,1,1,29,1,-2,-1,-1,-1,-1,-1808,-1808,6458,825,825,825,0,9091,825,825,825,825,-0.20093734962526053,-12.100712129872347,0.3206
-10.424351554085069,1,50000,1,1,27,0,0,2,0,0,2,48215,44175,83132,42079,44781,45619,4007,0,1706,3408,1700,0,-0.8071320398438693,-10.126631103850338,0.22013333333333335
-3.516643580739965,1,20000,0,2,22,0,0,0,0,0,0,20117,18784,19538,17958,4968,780,1466,2000,1000,600,0,0,-0.7950738828547397,-8.804875263868018,0.020900000000000002
-70.33752145623568,0,270000,0,2,32,2,0,0,0,0,0,276339,264141,270573,275560,243792,251098,11000,12000,11000,8700,11077,34000,0.3371682060957321,-11.407564949312402,0.4462666666666667
-6.2169682481852275,0,50000,0,2,24,0,0,0,0,0,0,29186,29792,26660,27416,27836,28473,1500,1500,1200,1010,1100,980,0.8823678178263664,-9.721165995742174,0.0895
0.3219748982662663,0,20000,0,2,63,-1,2,2,0,-1,-1,858,2310,1716,929,978,0,1716,0,0,978,0,0,0.6888010275206008,-8.804875263868018,0.9953000000000001
-3.560583411058784,0,210000,0,1,54,0,0,0,0,0,-1,16355,18063,18077,14113,7049,2026,3000,2000,3000,150,2026,1026,-0.3288219822375457,-11.56171562913966,0.9649000000000001
1.4955098384915333,1,200000,1,2,45,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,-0.0896017099415335,-11.107460356862065,0.8443666666666667
-30.04855358211246,1,140000,0,3,38,2,2,0,0,2,2,122283,118913,120435,139795,142950,140505,0,5000,21500,5500,0,5000,0.5867930554568132,-10.46310334047155,0.6634
-0.23021717872765662,0,180000,0,1,32,-1,-1,2,2,-1,-1,3139,5853,2821,0,2821,0,2821,0,0,2821,0,176,0.3371682060957321,-11.407564949312402,0.4462666666666667
2.308764421680026,1,270000,0,1,42,2,2,5,5,4,3,1250,1250,1250,1250,650,350,0,0,0,0,0,0,0.2292573983653189,-11.813030057420567,0.7781333333333333
-1.03402221798327,0,20000,1,2,25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965,1500,700,0,1000,1400,0,0.8727082397389971,-8.804875263868018,0.12903333333333333
2.3331080720614374,1,360000,1,1,43,-1,-1,-2,-2,-2,-2,4134,2128,960,6658,0,0,2134,982,6858,0,0,0,0.9429274072384589,-12.100712129872347,0.8004666666666667
-5.7509651897699845,1,70000,1,2,40,0,0,0,0,0,0,30346,27040,23756,18897,10873,10707,1681,1635,1463,525,535,570,-0.9804837885986036,-10.057638232363386,0.7242000000000001
-12.947941196419967,1,60000,0,3,34,0,0,0,0,0,0,53748,41668,29306,27800,27552,29545,1778,2000,1748,1500,2600,1000,-0.996364473298146,-9.615805480084347,0.5232
-25.469178692041393,1,110000,1,1,30,0,0,0,0,0,0,110800,112008,96347,49506,49142,49251,4404,2826,1880,1805,2182,2000,0.7157415085961183,-10.915088464214607,0.36710000000000004
-1.8189509140350284,1,170000,0,1,28,0,0,0,0,0,0,12324,13467,14394,15249,15999,16753,1350,1158,1100,1000,1025,1512,-0.93287533527124,-11.350406535472453,0.2671
-1.4037131964756946,1,20000,1,2,38,0,-1,2,0,0,-2,16828,20192,19414,19606,0,0,20192,0,392,0,0,0,0.5867930554568132,-8.804875263868018,0.6634
-6.231139165709403,1,40000,0,2,24,2,2,2,2,2,0,28953,35389,34205,39361,35125,35890,6918,0,6000,0,2000,5000,0.8823678178263664,-9.498022444427964,0.0895
-0.5814815177991531,1,80000,0,2,40,-1,0,-1,-1,-1,-1,5143,8351,3234,1819,1909,1909,6458,3917,1819,2299,1909,3069,-0.9804837885986036,-10.191169624987909,0.7242000000000001
-7.684702698523807,1,50000,0,3,61,0,0,0,2,0,0,38158,35961,37417,24663,24655,26088,2220,2943,0,887,2000,716,0.37255320358265176,-9.433483923290392,0.9928
1.0437091801210934,1,10000,1,1,27,0,0,0,0,0,-1,6599,7736,8492,8138,4990,1598,1400,1000,1009,1000,1598,0,-0.8071320398438693,-8.517193191416238,0.22013333333333335
-6.49168914808141,1,140000,0,3,40,2,0,0,0,2,2,30755,31757,32808,35342,35965,36741,1815,1866,3400,1500,1500,1484,-0.9804837885986036,-10.46310334047155,0.7242000000000001
-1.6173191942218565,1,30000,0,2,48,2,2,3,2,2,2,10509,12727,12240,11747,12651,12305,2700,0,0,1100,0,1100,-0.05184735731594349,-9.210340371976182,0.8956000000000001
-1.11277734209428,0,180000,0,1,23,0,0,0,0,0,0,6825,4094,4268,5423,6423,7404,2015,3000,3000,1000,1814,3000,0.08078249345185172,-11.407564949312402,0.05193333333333334
1.536127895620365,1,80000,0,2,36,-1,-1,-1,-1,-1,-1,1689,8638,5702,2980,1260,7868,8638,5723,2980,1260,7868,2198,0.4920996411262343,-10.191169624987909,0.5972333333333334
-0.20397003398131852,1,240000,1,2,30,-2,-2,-2,-2,-2,-2,13989,7976,2088,7795,1335,2928,7976,2088,7795,1335,2928,4319,0.7157415085961183,-11.289781913656018,0.36710000000000004
-3.613007217525271,0,20000,1,2,23,0,0,0,0,0,0,18963,19904,18038,19032,17372,17893,1300,1400,1300,700,800,1000,0.08078249345185172,-8.804875263868018,0.05193333333333334
1.1185523149457015,0,10000,1,2,31,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,0.9743709246253078,-8.111728083308073,0.4076666666666667
0.09754997237631652,0,10000,1,2,26,3,2,2,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,0.06068473073584442,-8.111728083308073,0.1709
-95.85557178731824,1,500000,0,1,44,0,0,0,0,0,0,380502,295489,206296,354521,358009,394932,10481,12042,160042,46043,53181,15071,0.7896743064290928,-12.429216196844383,0.8238000000000001
-7.277590296945146,1,50000,0,2,49,0,0,0,0,0,0,34962,32275,31253,32014,33573,29645,1613,2000,1500,2000,1645,1064,0.8123259775337441,-9.721165995742174,0.9106666666666667
-47.75385539450028,1,220000,0,2,36,2,2,2,2,0,0,192654,195725,197466,189149,187531,187856,8500,8200,0,7000,7000,7200,0.4920996411262343,-11.202770536666389,0.5972333333333334
-6.269441991793915,0,140000,0,2,23,2,0,0,0,0,0,25621,26805,27763,28342,29123,29930,1600,1500,1000,1200,1250,1200,0.08078249345185172,-10.750785412923332,0.05193333333333334
-2.9631301264813943,1,160000,0,2,35,0,0,0,0,0,0,17742,12939,7035,4596,4635,2744,2000,1000,500,1000,1000,2000,-0.46665063862875417,-10.884316805547854,0.5603
-14.83569313639364,1,60000,0,2,30,0,0,0,0,0,0,65460,64128,62736,59133,57662,53059,2299,2232,2152,2226,1908,1933,0.7157415085961183,-9.903487552536127,0.36710000000000004
-3.630035391800668,0,500000,0,1,30,1,-1,2,-1,-1,-1,17144,2447,1221,1157,1133,2107,3678,6,1162,1133,1010,5,0.7157415085961183,-12.429216196844383,0.36710000000000004
3.227816363381686,1,240000,1,2,43,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,0.9429274072384589,-11.289781913656018,0.8004666666666667
2.8910229451763128,1,280000,1,1,60,-2,-2,-2,-2,-2,-2,792,0,192,396,0,396,0,192,996,0,396,396,-0.5796028365679882,-11.84939770159144,0.9909333333333333
0.7176648199811885,0,200000,1,4,28,-1,-1,-1,-1,-1,0,1707,1106,2628,7502,38584,16990,1109,2807,26316,50108,85,1746,-0.93287533527124,-10.596634733096073,0.2671
-3.630634494612222,1,50000,1,1,50,1,2,3,2,2,2,29394,31722,30928,30134,32085,32609,3100,0,0,2600,1200,0,0.9296505548720887,-10.126631103850338,0.9243666666666667
1.9795712344980219,1,100000,0,1,28,1,-2,-2,-2,-2,-1,0,0,0,0,0,281,0,0,0,0,281,0,-0.93287533527124,-10.819778284410283,0.2671
-2.034068035474025,0,30000,0,2,47,1,2,2,-2,-2,-2,5163,2475,0,0,0,0,0,0,0,0,0,0,-0.8683524709556913,-9.210340371976182,0.8800666666666667
-6.023247779396002,0,390000,1,1,35,-1,-1,-1,0,0,0,30356,32910,78686,63021,41653,24679,33074,78772,1371,919,13770,183622,-0.46665063862875417,-12.180754837545884,0.5603
-40.033555678431405,0,50000,0,2,27,0,0,0,0,0,0,162865,167086,169217,18056,18179,18563,5000,3703,1000,660,686,638,-0.8071320398438693,-9.721165995742174,0.22013333333333335
-5.132322140594528,0,570000,1,1,31,0,0,0,0,0,-1,26775,28753,48474,42377,41302,1666,15004,25000,1302,1000,1666,3778,0.9743709246253078,-12.560244459250788,0.4076666666666667
1.0610855434012803,1,120000,0,2,26,0,0,0,-2,-2,-1,4787,6190,0,0,0,4800,1500,0,0,0,4800,0,0.06068473073584442,-10.596634733096073,0.1709
-8.207132362361088,1,40000,0,5,48,0,0,0,0,0,0,37896,40262,40370,39970,39970,0,3292,1400,0,0,0,0,-0.05184735731594349,-8.804875263868018,0.8956000000000001
-33.64274199628907,0,140000,0,2,35,1,2,0,0,2,2,130215,126720,128116,136956,134665,142199,0,5000,11000,0,10000,0,-0.46665063862875417,-10.750785412923332,0.5603
-1.8963659117121325,1,30000,0,3,53,0,0,2,0,0,2,12466,15333,14802,15523,18470,18834,3086,0,1276,3223,805,0,-0.9723416766119256,-8.922658299524402,0.9566666666666667
-1.858562522850499,0,50000,1,2,27,3,2,2,0,0,-1,13694,14880,14242,13968,14319,2614,1700,0,426,501,2614,1390,-0.8071320398438693,-9.721165995742174,0.22013333333333335
-4.539713560592058,0,230000,0,1,31,0,0,0,0,0,0,20356,21504,21729,23113,22936,23378,1676,1700,2007,1000,1000,1000,0.9743709246253078,-11.652687407345388,0.4076666666666667
-60.11368006822957,1,370000,0,2,35,0,0,0,0,0,0,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,-0.46665063862875417,-11.722645995952298,0.5603
